asset_id,downstream_assets,customers_affected,population_water_affected,critical_facilities_affected,cascade_population_water,cascade_delay_hours,consequence_score
WMN-02851,0,0.0,0.0,0,0.0,,0.0
WMN-02852,0,0.0,0.0,0,0.0,,0.0
WMN-02853,0,0.0,0.0,0,0.0,,0.0
WMN-02854,0,0.0,0.0,0,0.0,,0.0
WMN-02855,0,0.0,0.0,0,0.0,,0.0
WMN-02856,0,0.0,0.0,0,0.0,,0.0
WMN-02857,0,0.0,0.0,0,0.0,,0.0
WMN-02858,0,0.0,0.0,0,0.0,,0.0
WMN-02859,0,0.0,0.0,0,0.0,,0.0
WMN-02860,0,0.0,0.0,0,0.0,,0.0
WMN-02861,0,0.0,0.0,0,0.0,,0.0
WMN-02862,0,0.0,0.0,0,0.0,,0.0
WMN-02863,0,0.0,0.0,0,0.0,,0.0
WMN-02864,0,0.0,0.0,0,0.0,,0.0
WMN-02865,0,0.0,0.0,0,0.0,,0.0
WMN-02866,0,0.0,0.0,0,0.0,,0.0
WMN-02867,0,0.0,0.0,0,0.0,,0.0
WMN-02868,0,0.0,0.0,0,0.0,,0.0
WMN-02869,0,0.0,0.0,0,0.0,,0.0
WMN-02870,0,0.0,0.0,0,0.0,,0.0
WMN-02871,0,0.0,0.0,0,0.0,,0.0
WMN-02872,0,0.0,0.0,0,0.0,,0.0
WMN-02873,0,0.0,0.0,0,0.0,,0.0
WMN-02874,0,0.0,0.0,0,0.0,,0.0
WMN-02875,0,0.0,0.0,0,0.0,,0.0
WMN-02876,0,0.0,0.0,0,0.0,,0.0
WMN-02877,0,0.0,0.0,0,0.0,,0.0
WMN-02878,0,0.0,0.0,0,0.0,,0.0
WMN-02879,0,0.0,0.0,0,0.0,,0.0
WMN-02880,0,0.0,0.0,0,0.0,,0.0
WMN-02881,0,0.0,0.0,0,0.0,,0.0
WMN-02882,0,0.0,0.0,0,0.0,,0.0
WMN-02883,0,0.0,0.0,0,0.0,,0.0
WMN-02884,0,0.0,0.0,0,0.0,,0.0
WMN-02885,0,0.0,0.0,0,0.0,,0.0
WMN-02886,0,0.0,0.0,0,0.0,,0.0
WMN-02887,0,0.0,0.0,0,0.0,,0.0
WMN-02888,0,0.0,0.0,0,0.0,,0.0
WMN-02889,0,0.0,0.0,0,0.0,,0.0
WMN-02890,0,0.0,0.0,0,0.0,,0.0
WMN-02891,0,0.0,0.0,0,0.0,,0.0
WMN-02892,0,0.0,0.0,0,0.0,,0.0
WMN-02893,0,0.0,0.0,0,0.0,,0.0
WMN-02894,0,0.0,0.0,0,0.0,,0.0
WMN-02895,0,0.0,0.0,0,0.0,,0.0
WMN-02896,0,0.0,0.0,0,0.0,,0.0
WMN-02897,0,0.0,0.0,0,0.0,,0.0
WMN-02898,0,0.0,0.0,0,0.0,,0.0
WMN-02899,0,0.0,0.0,0,0.0,,0.0
WMN-02900,0,0.0,0.0,0,0.0,,0.0
WMN-02901,0,0.0,0.0,0,0.0,,0.0
WMN-02902,0,0.0,0.0,0,0.0,,0.0
WMN-02903,0,0.0,0.0,0,0.0,,0.0
WMN-02904,0,0.0,0.0,0,0.0,,0.0
WMN-02905,0,0.0,0.0,0,0.0,,0.0
WMN-02906,0,0.0,0.0,0,0.0,,0.0
WMN-02907,0,0.0,0.0,0,0.0,,0.0
WMN-02908,0,0.0,0.0,0,0.0,,0.0
WMN-02909,0,0.0,0.0,0,0.0,,0.0
WMN-02910,0,0.0,0.0,0,0.0,,0.0
WMN-02911,0,0.0,0.0,0,0.0,,0.0
WMN-02912,0,0.0,0.0,0,0.0,,0.0
WMN-02913,0,0.0,0.0,0,0.0,,0.0
WMN-02914,0,0.0,0.0,0,0.0,,0.0
WMN-02915,0,0.0,0.0,0,0.0,,0.0
WMN-02916,0,0.0,0.0,0,0.0,,0.0
WMN-02917,0,0.0,0.0,0,0.0,,0.0
WMN-02918,0,0.0,0.0,0,0.0,,0.0
WMN-02919,0,0.0,0.0,0,0.0,,0.0
WMN-02920,0,0.0,0.0,0,0.0,,0.0
WMN-02921,0,0.0,0.0,0,0.0,,0.0
WMN-02922,0,0.0,0.0,0,0.0,,0.0
WMN-02923,0,0.0,0.0,0,0.0,,0.0
WMN-02924,0,0.0,0.0,0,0.0,,0.0
WMN-02925,0,0.0,0.0,0,0.0,,0.0
WMN-02926,0,0.0,0.0,0,0.0,,0.0
WMN-02927,0,0.0,0.0,0,0.0,,0.0
WMN-02928,0,0.0,0.0,0,0.0,,0.0
WMN-02929,0,0.0,0.0,0,0.0,,0.0
WMN-02930,0,0.0,0.0,0,0.0,,0.0
WMN-02931,0,0.0,0.0,0,0.0,,0.0
WMN-02932,0,0.0,0.0,0,0.0,,0.0
WMN-02933,0,0.0,0.0,0,0.0,,0.0
WMN-02934,0,0.0,0.0,0,0.0,,0.0
WMN-02935,0,0.0,0.0,0,0.0,,0.0
WMN-02936,0,0.0,0.0,0,0.0,,0.0
WMN-02937,0,0.0,0.0,0,0.0,,0.0
WMN-02938,0,0.0,0.0,0,0.0,,0.0
WMN-02939,0,0.0,0.0,0,0.0,,0.0
WMN-02940,0,0.0,0.0,0,0.0,,0.0
WMN-02941,0,0.0,0.0,0,0.0,,0.0
WMN-02942,0,0.0,0.0,0,0.0,,0.0
WMN-02943,0,0.0,0.0,0,0.0,,0.0
WMN-02944,0,0.0,0.0,0,0.0,,0.0
WMN-02945,0,0.0,0.0,0,0.0,,0.0
WMN-02946,0,0.0,0.0,0,0.0,,0.0
WMN-02947,0,0.0,0.0,0,0.0,,0.0
WMN-02948,0,0.0,0.0,0,0.0,,0.0
WMN-02949,0,0.0,0.0,0,0.0,,0.0
WMN-02950,0,0.0,0.0,0,0.0,,0.0
WMN-02951,0,0.0,0.0,0,0.0,,0.0
WMN-02952,0,0.0,0.0,0,0.0,,0.0
WMN-02953,0,0.0,0.0,0,0.0,,0.0
WMN-02954,0,0.0,0.0,0,0.0,,0.0
WMN-02955,0,0.0,0.0,0,0.0,,0.0
WMN-02956,0,0.0,0.0,0,0.0,,0.0
WMN-02957,0,0.0,0.0,0,0.0,,0.0
WMN-02958,0,0.0,0.0,0,0.0,,0.0
WMN-02959,0,0.0,0.0,0,0.0,,0.0
WMN-02960,0,0.0,0.0,0,0.0,,0.0
WMN-02961,0,0.0,0.0,0,0.0,,0.0
WMN-02962,0,0.0,0.0,0,0.0,,0.0
WMN-02963,0,0.0,0.0,0,0.0,,0.0
WMN-02964,0,0.0,0.0,0,0.0,,0.0
WMN-02965,0,0.0,0.0,0,0.0,,0.0
WMN-02966,0,0.0,0.0,0,0.0,,0.0
WMN-02967,0,0.0,0.0,0,0.0,,0.0
WMN-02968,0,0.0,0.0,0,0.0,,0.0
WMN-02969,0,0.0,0.0,0,0.0,,0.0
WMN-02970,0,0.0,0.0,0,0.0,,0.0
WMN-02971,0,0.0,0.0,0,0.0,,0.0
WMN-02972,0,0.0,0.0,0,0.0,,0.0
WMN-02973,0,0.0,0.0,0,0.0,,0.0
WMN-02974,0,0.0,0.0,0,0.0,,0.0
WMN-02975,0,0.0,0.0,0,0.0,,0.0
WMN-02976,0,0.0,0.0,0,0.0,,0.0
WMN-02977,0,0.0,0.0,0,0.0,,0.0
WMN-02978,0,0.0,0.0,0,0.0,,0.0
WMN-02979,0,0.0,0.0,0,0.0,,0.0
WMN-02980,0,0.0,0.0,0,0.0,,0.0
WMN-02981,0,0.0,0.0,0,0.0,,0.0
WMN-02982,0,0.0,0.0,0,0.0,,0.0
WMN-02983,0,0.0,0.0,0,0.0,,0.0
WMN-02984,0,0.0,0.0,0,0.0,,0.0
WMN-02985,0,0.0,0.0,0,0.0,,0.0
WMN-02986,0,0.0,0.0,0,0.0,,0.0
WMN-02987,0,0.0,0.0,0,0.0,,0.0
WMN-02988,0,0.0,0.0,0,0.0,,0.0
WMN-02989,0,0.0,0.0,0,0.0,,0.0
WMN-02990,0,0.0,0.0,0,0.0,,0.0
WMN-02991,0,0.0,0.0,0,0.0,,0.0
WMN-02992,0,0.0,0.0,0,0.0,,0.0
WMN-02993,0,0.0,0.0,0,0.0,,0.0
WMN-02994,0,0.0,0.0,0,0.0,,0.0
WMN-02995,0,0.0,0.0,0,0.0,,0.0
WMN-02996,0,0.0,0.0,0,0.0,,0.0
WMN-02997,0,0.0,0.0,0,0.0,,0.0
WMN-02998,0,0.0,0.0,0,0.0,,0.0
WMN-02999,0,0.0,0.0,0,0.0,,0.0
WMN-03000,0,0.0,0.0,0,0.0,,0.0
WMN-03001,0,0.0,0.0,0,0.0,,0.0
WMN-03002,0,0.0,0.0,0,0.0,,0.0
WMN-03003,0,0.0,0.0,0,0.0,,0.0
WMN-03004,0,0.0,0.0,0,0.0,,0.0
WMN-03005,0,0.0,0.0,0,0.0,,0.0
WMN-03006,0,0.0,0.0,0,0.0,,0.0
WMN-03007,0,0.0,0.0,0,0.0,,0.0
WMN-03008,0,0.0,0.0,0,0.0,,0.0
WMN-03009,0,0.0,0.0,0,0.0,,0.0
WMN-03010,0,0.0,0.0,0,0.0,,0.0
WMN-03011,0,0.0,0.0,0,0.0,,0.0
WMN-03012,0,0.0,0.0,0,0.0,,0.0
WMN-03013,0,0.0,0.0,0,0.0,,0.0
WMN-03014,0,0.0,0.0,0,0.0,,0.0
WMN-03015,0,0.0,0.0,0,0.0,,0.0
WMN-03016,0,0.0,0.0,0,0.0,,0.0
WMN-03017,0,0.0,0.0,0,0.0,,0.0
WMN-03018,0,0.0,0.0,0,0.0,,0.0
WMN-03019,0,0.0,0.0,0,0.0,,0.0
WMN-03020,0,0.0,0.0,0,0.0,,0.0
WMN-03021,0,0.0,0.0,0,0.0,,0.0
WMN-03022,0,0.0,0.0,0,0.0,,0.0
WMN-03023,0,0.0,0.0,0,0.0,,0.0
WMN-03024,0,0.0,0.0,0,0.0,,0.0
WMN-03025,0,0.0,0.0,0,0.0,,0.0
WMN-03026,0,0.0,0.0,0,0.0,,0.0
WMN-03027,0,0.0,0.0,0,0.0,,0.0
WMN-03028,0,0.0,0.0,0,0.0,,0.0
WMN-03029,0,0.0,0.0,0,0.0,,0.0
WMN-03030,0,0.0,0.0,0,0.0,,0.0
WMN-03031,0,0.0,0.0,0,0.0,,0.0
WMN-03032,0,0.0,0.0,0,0.0,,0.0
WMN-03033,0,0.0,0.0,0,0.0,,0.0
WMN-03034,0,0.0,0.0,0,0.0,,0.0
WMN-03035,0,0.0,0.0,0,0.0,,0.0
WMN-03036,0,0.0,0.0,0,0.0,,0.0
WMN-03037,0,0.0,0.0,0,0.0,,0.0
WMN-03038,0,0.0,0.0,0,0.0,,0.0
WMN-03039,0,0.0,0.0,0,0.0,,0.0
WMN-03040,0,0.0,0.0,0,0.0,,0.0
WMN-03041,0,0.0,0.0,0,0.0,,0.0
WMN-03042,0,0.0,0.0,0,0.0,,0.0
WMN-03043,0,0.0,0.0,0,0.0,,0.0
WMN-03044,0,0.0,0.0,0,0.0,,0.0
WMN-03045,0,0.0,0.0,0,0.0,,0.0
WMN-03046,0,0.0,0.0,0,0.0,,0.0
WMN-03047,0,0.0,0.0,0,0.0,,0.0
WMN-03048,0,0.0,0.0,0,0.0,,0.0
WMN-03049,0,0.0,0.0,0,0.0,,0.0
WMN-03050,0,0.0,0.0,0,0.0,,0.0
WMN-03051,0,0.0,0.0,0,0.0,,0.0
WMN-03052,0,0.0,0.0,0,0.0,,0.0
WMN-03053,0,0.0,0.0,0,0.0,,0.0
WMN-03054,0,0.0,0.0,0,0.0,,0.0
WMN-03055,0,0.0,0.0,0,0.0,,0.0
WMN-03056,0,0.0,0.0,0,0.0,,0.0
WMN-03057,0,0.0,0.0,0,0.0,,0.0
WMN-03058,0,0.0,0.0,0,0.0,,0.0
WMN-03059,0,0.0,0.0,0,0.0,,0.0
WMN-03060,0,0.0,0.0,0,0.0,,0.0
WMN-03061,0,0.0,0.0,0,0.0,,0.0
WMN-03062,0,0.0,0.0,0,0.0,,0.0
WMN-03063,0,0.0,0.0,0,0.0,,0.0
WMN-03064,0,0.0,0.0,0,0.0,,0.0
WMN-03065,0,0.0,0.0,0,0.0,,0.0
WMN-03066,0,0.0,0.0,0,0.0,,0.0
WMN-03067,0,0.0,0.0,0,0.0,,0.0
WMN-03068,0,0.0,0.0,0,0.0,,0.0
WMN-03069,0,0.0,0.0,0,0.0,,0.0
WMN-03070,0,0.0,0.0,0,0.0,,0.0
WMN-03071,0,0.0,0.0,0,0.0,,0.0
WMN-03072,0,0.0,0.0,0,0.0,,0.0
WMN-03073,0,0.0,0.0,0,0.0,,0.0
WMN-03074,0,0.0,0.0,0,0.0,,0.0
WMN-03075,0,0.0,0.0,0,0.0,,0.0
WMN-03076,0,0.0,0.0,0,0.0,,0.0
WMN-03077,0,0.0,0.0,0,0.0,,0.0
WMN-03078,0,0.0,0.0,0,0.0,,0.0
WMN-03079,0,0.0,0.0,0,0.0,,0.0
WMN-03080,0,0.0,0.0,0,0.0,,0.0
WMN-03081,0,0.0,0.0,0,0.0,,0.0
WMN-03082,0,0.0,0.0,0,0.0,,0.0
WMN-03083,0,0.0,0.0,0,0.0,,0.0
WMN-03084,0,0.0,0.0,0,0.0,,0.0
WMN-03085,0,0.0,0.0,0,0.0,,0.0
WMN-03086,0,0.0,0.0,0,0.0,,0.0
WMN-03087,0,0.0,0.0,0,0.0,,0.0
WMN-03088,0,0.0,0.0,0,0.0,,0.0
WMN-03089,0,0.0,0.0,0,0.0,,0.0
WMN-03090,0,0.0,0.0,0,0.0,,0.0
WMN-03091,0,0.0,0.0,0,0.0,,0.0
WMN-03092,0,0.0,0.0,0,0.0,,0.0
WMN-03093,0,0.0,0.0,0,0.0,,0.0
WMN-03094,0,0.0,0.0,0,0.0,,0.0
WMN-03095,0,0.0,0.0,0,0.0,,0.0
WMN-03096,0,0.0,0.0,0,0.0,,0.0
WMN-03097,0,0.0,0.0,0,0.0,,0.0
WMN-03098,0,0.0,0.0,0,0.0,,0.0
WMN-03099,0,0.0,0.0,0,0.0,,0.0
WMN-03100,0,0.0,0.0,0,0.0,,0.0
WMN-03101,0,0.0,0.0,0,0.0,,0.0
WMN-03102,0,0.0,0.0,0,0.0,,0.0
WMN-03103,0,0.0,0.0,0,0.0,,0.0
WMN-03104,0,0.0,0.0,0,0.0,,0.0
WMN-03105,0,0.0,0.0,0,0.0,,0.0
WMN-03106,0,0.0,0.0,0,0.0,,0.0
WMN-03107,0,0.0,0.0,0,0.0,,0.0
WMN-03108,0,0.0,0.0,0,0.0,,0.0
WMN-03109,0,0.0,0.0,0,0.0,,0.0
WMN-03110,0,0.0,0.0,0,0.0,,0.0
WMN-03111,0,0.0,0.0,0,0.0,,0.0
WMN-03112,0,0.0,0.0,0,0.0,,0.0
WMN-03113,0,0.0,0.0,0,0.0,,0.0
WMN-03114,0,0.0,0.0,0,0.0,,0.0
WMN-03115,0,0.0,0.0,0,0.0,,0.0
WMN-03116,0,0.0,0.0,0,0.0,,0.0
WMN-03117,0,0.0,0.0,0,0.0,,0.0
WMN-03118,0,0.0,0.0,0,0.0,,0.0
WMN-03119,0,0.0,0.0,0,0.0,,0.0
WMN-03120,0,0.0,0.0,0,0.0,,0.0
WMN-03121,0,0.0,0.0,0,0.0,,0.0
WMN-03122,0,0.0,0.0,0,0.0,,0.0
WMN-03123,0,0.0,0.0,0,0.0,,0.0
WMN-03124,0,0.0,0.0,0,0.0,,0.0
WMN-03125,0,0.0,0.0,0,0.0,,0.0
WMN-03126,0,0.0,0.0,0,0.0,,0.0
WMN-03127,0,0.0,0.0,0,0.0,,0.0
WMN-03128,0,0.0,0.0,0,0.0,,0.0
WMN-03129,0,0.0,0.0,0,0.0,,0.0
WMN-03130,0,0.0,0.0,0,0.0,,0.0
WMN-03131,0,0.0,0.0,0,0.0,,0.0
WMN-03132,0,0.0,0.0,0,0.0,,0.0
WMN-03133,0,0.0,0.0,0,0.0,,0.0
WMN-03134,0,0.0,0.0,0,0.0,,0.0
WMN-03135,0,0.0,0.0,0,0.0,,0.0
WMN-03136,0,0.0,0.0,0,0.0,,0.0
WMN-03137,0,0.0,0.0,0,0.0,,0.0
WMN-03138,0,0.0,0.0,0,0.0,,0.0
WMN-03139,0,0.0,0.0,0,0.0,,0.0
WMN-03140,0,0.0,0.0,0,0.0,,0.0
WMN-03141,0,0.0,0.0,0,0.0,,0.0
WMN-03142,0,0.0,0.0,0,0.0,,0.0
WMN-03143,0,0.0,0.0,0,0.0,,0.0
WMN-03144,0,0.0,0.0,0,0.0,,0.0
WMN-03145,0,0.0,0.0,0,0.0,,0.0
WMN-03146,0,0.0,0.0,0,0.0,,0.0
WMN-03147,0,0.0,0.0,0,0.0,,0.0
WMN-03148,0,0.0,0.0,0,0.0,,0.0
WMN-03149,0,0.0,0.0,0,0.0,,0.0
WMN-03150,0,0.0,0.0,0,0.0,,0.0
WMN-03151,0,0.0,0.0,0,0.0,,0.0
WMN-03152,0,0.0,0.0,0,0.0,,0.0
WMN-03153,0,0.0,0.0,0,0.0,,0.0
WMN-03154,0,0.0,0.0,0,0.0,,0.0
WMN-03155,0,0.0,0.0,0,0.0,,0.0
WMN-03156,0,0.0,0.0,0,0.0,,0.0
WMN-03157,0,0.0,0.0,0,0.0,,0.0
WMN-03158,0,0.0,0.0,0,0.0,,0.0
WMN-03159,0,0.0,0.0,0,0.0,,0.0
WMN-03160,0,0.0,0.0,0,0.0,,0.0
WMN-03161,0,0.0,0.0,0,0.0,,0.0
WMN-03162,0,0.0,0.0,0,0.0,,0.0
WMN-03163,0,0.0,0.0,0,0.0,,0.0
WMN-03164,0,0.0,0.0,0,0.0,,0.0
WMN-03165,0,0.0,0.0,0,0.0,,0.0
WMN-03166,0,0.0,0.0,0,0.0,,0.0
WMN-03167,0,0.0,0.0,0,0.0,,0.0
WMN-03168,0,0.0,0.0,0,0.0,,0.0
WMN-03169,0,0.0,0.0,0,0.0,,0.0
WMN-03170,0,0.0,0.0,0,0.0,,0.0
WMN-03171,0,0.0,0.0,0,0.0,,0.0
WMN-03172,0,0.0,0.0,0,0.0,,0.0
WMN-03173,0,0.0,0.0,0,0.0,,0.0
WMN-03174,0,0.0,0.0,0,0.0,,0.0
WMN-03175,0,0.0,0.0,0,0.0,,0.0
WMN-03176,0,0.0,0.0,0,0.0,,0.0
WMN-03177,0,0.0,0.0,0,0.0,,0.0
WMN-03178,0,0.0,0.0,0,0.0,,0.0
WMN-03179,0,0.0,0.0,0,0.0,,0.0
WMN-03180,0,0.0,0.0,0,0.0,,0.0
WMN-03181,0,0.0,0.0,0,0.0,,0.0
WMN-03182,0,0.0,0.0,0,0.0,,0.0
WMN-03183,0,0.0,0.0,0,0.0,,0.0
WMN-03184,0,0.0,0.0,0,0.0,,0.0
WMN-03185,0,0.0,0.0,0,0.0,,0.0
WMN-03186,0,0.0,0.0,0,0.0,,0.0
WMN-03187,0,0.0,0.0,0,0.0,,0.0
WMN-03188,0,0.0,0.0,0,0.0,,0.0
WMN-03189,0,0.0,0.0,0,0.0,,0.0
WMN-03190,0,0.0,0.0,0,0.0,,0.0
WMN-03191,0,0.0,0.0,0,0.0,,0.0
WMN-03192,0,0.0,0.0,0,0.0,,0.0
WMN-03193,0,0.0,0.0,0,0.0,,0.0
WMN-03194,0,0.0,0.0,0,0.0,,0.0
WMN-03195,0,0.0,0.0,0,0.0,,0.0
WMN-03196,0,0.0,0.0,0,0.0,,0.0
WMN-03197,0,0.0,0.0,0,0.0,,0.0
WMN-03198,0,0.0,0.0,0,0.0,,0.0
WMN-03199,0,0.0,0.0,0,0.0,,0.0
WMN-03200,0,0.0,0.0,0,0.0,,0.0
WMN-03201,0,0.0,0.0,0,0.0,,0.0
WMN-03202,0,0.0,0.0,0,0.0,,0.0
WMN-03203,0,0.0,0.0,0,0.0,,0.0
WMN-03204,0,0.0,0.0,0,0.0,,0.0
WMN-03205,0,0.0,0.0,0,0.0,,0.0
WMN-03206,0,0.0,0.0,0,0.0,,0.0
WMN-03207,0,0.0,0.0,0,0.0,,0.0
WMN-03208,0,0.0,0.0,0,0.0,,0.0
WMN-03209,0,0.0,0.0,0,0.0,,0.0
WMN-03210,0,0.0,0.0,0,0.0,,0.0
WMN-03211,0,0.0,0.0,0,0.0,,0.0
WMN-03212,0,0.0,0.0,0,0.0,,0.0
WMN-03213,0,0.0,0.0,0,0.0,,0.0
WMN-03214,0,0.0,0.0,0,0.0,,0.0
WMN-03215,0,0.0,0.0,0,0.0,,0.0
WMN-03216,0,0.0,0.0,0,0.0,,0.0
WMN-03217,0,0.0,0.0,0,0.0,,0.0
WMN-03218,0,0.0,0.0,0,0.0,,0.0
WMN-03219,0,0.0,0.0,0,0.0,,0.0
WMN-03220,0,0.0,0.0,0,0.0,,0.0
WMN-03221,0,0.0,0.0,0,0.0,,0.0
WMN-03222,0,0.0,0.0,0,0.0,,0.0
WMN-03223,0,0.0,0.0,0,0.0,,0.0
WMN-03224,0,0.0,0.0,0,0.0,,0.0
WMN-03225,0,0.0,0.0,0,0.0,,0.0
WMN-03226,0,0.0,0.0,0,0.0,,0.0
WMN-03227,0,0.0,0.0,0,0.0,,0.0
WMN-03228,0,0.0,0.0,0,0.0,,0.0
WMN-03229,0,0.0,0.0,0,0.0,,0.0
WMN-03230,0,0.0,0.0,0,0.0,,0.0
WMN-03231,0,0.0,0.0,0,0.0,,0.0
WMN-03232,0,0.0,0.0,0,0.0,,0.0
WMN-03233,0,0.0,0.0,0,0.0,,0.0
WMN-03234,0,0.0,0.0,0,0.0,,0.0
WMN-03235,0,0.0,0.0,0,0.0,,0.0
WMN-03236,0,0.0,0.0,0,0.0,,0.0
WMN-03237,0,0.0,0.0,0,0.0,,0.0
WMN-03238,0,0.0,0.0,0,0.0,,0.0
WMN-03239,0,0.0,0.0,0,0.0,,0.0
WMN-03240,0,0.0,0.0,0,0.0,,0.0
WMN-03241,0,0.0,0.0,0,0.0,,0.0
WMN-03242,0,0.0,0.0,0,0.0,,0.0
WMN-03243,0,0.0,0.0,0,0.0,,0.0
WMN-03244,0,0.0,0.0,0,0.0,,0.0
WMN-03245,0,0.0,0.0,0,0.0,,0.0
WMN-03246,0,0.0,0.0,0,0.0,,0.0
WMN-03247,0,0.0,0.0,0,0.0,,0.0
WMN-03248,0,0.0,0.0,0,0.0,,0.0
WMN-03249,0,0.0,0.0,0,0.0,,0.0
WMN-03250,0,0.0,0.0,0,0.0,,0.0
WMN-03251,0,0.0,0.0,0,0.0,,0.0
WMN-03252,0,0.0,0.0,0,0.0,,0.0
WMN-03253,0,0.0,0.0,0,0.0,,0.0
WMN-03254,0,0.0,0.0,0,0.0,,0.0
WMN-03255,0,0.0,0.0,0,0.0,,0.0
WMN-03256,0,0.0,0.0,0,0.0,,0.0
WMN-03257,0,0.0,0.0,0,0.0,,0.0
WMN-03258,0,0.0,0.0,0,0.0,,0.0
WMN-03259,0,0.0,0.0,0,0.0,,0.0
WMN-03260,0,0.0,0.0,0,0.0,,0.0
WMN-03261,0,0.0,0.0,0,0.0,,0.0
WMN-03262,0,0.0,0.0,0,0.0,,0.0
WMN-03263,0,0.0,0.0,0,0.0,,0.0
WMN-03264,0,0.0,0.0,0,0.0,,0.0
WMN-03265,0,0.0,0.0,0,0.0,,0.0
WMN-03266,0,0.0,0.0,0,0.0,,0.0
WMN-03267,0,0.0,0.0,0,0.0,,0.0
WMN-03268,0,0.0,0.0,0,0.0,,0.0
WMN-03269,0,0.0,0.0,0,0.0,,0.0
WMN-03270,0,0.0,0.0,0,0.0,,0.0
WMN-03271,0,0.0,0.0,0,0.0,,0.0
WMN-03272,0,0.0,0.0,0,0.0,,0.0
WMN-03273,0,0.0,0.0,0,0.0,,0.0
WMN-03274,0,0.0,0.0,0,0.0,,0.0
WMN-03275,0,0.0,0.0,0,0.0,,0.0
WMN-03276,0,0.0,0.0,0,0.0,,0.0
WMN-03277,0,0.0,0.0,0,0.0,,0.0
WMN-03278,0,0.0,0.0,0,0.0,,0.0
WMN-03279,0,0.0,0.0,0,0.0,,0.0
WMN-03280,0,0.0,0.0,0,0.0,,0.0
WMN-03281,0,0.0,0.0,0,0.0,,0.0
WMN-03282,0,0.0,0.0,0,0.0,,0.0
WMN-03283,0,0.0,0.0,0,0.0,,0.0
WMN-03284,0,0.0,0.0,0,0.0,,0.0
WMN-03285,0,0.0,0.0,0,0.0,,0.0
WMN-03286,0,0.0,0.0,0,0.0,,0.0
WMN-03287,0,0.0,0.0,0,0.0,,0.0
WMN-03288,0,0.0,0.0,0,0.0,,0.0
WMN-03289,0,0.0,0.0,0,0.0,,0.0
WMN-03290,0,0.0,0.0,0,0.0,,0.0
WMN-03291,0,0.0,0.0,0,0.0,,0.0
WMN-03292,0,0.0,0.0,0,0.0,,0.0
WMN-03293,0,0.0,0.0,0,0.0,,0.0
WMN-03294,0,0.0,0.0,0,0.0,,0.0
WMN-03295,0,0.0,0.0,0,0.0,,0.0
WMN-03296,0,0.0,0.0,0,0.0,,0.0
WMN-03297,0,0.0,0.0,0,0.0,,0.0
WMN-03298,0,0.0,0.0,0,0.0,,0.0
WMN-03299,0,0.0,0.0,0,0.0,,0.0
WMN-03300,0,0.0,0.0,0,0.0,,0.0
WMN-03301,0,0.0,0.0,0,0.0,,0.0
WMN-03302,0,0.0,0.0,0,0.0,,0.0
WMN-03303,0,0.0,0.0,0,0.0,,0.0
WMN-03304,0,0.0,0.0,0,0.0,,0.0
WMN-03305,0,0.0,0.0,0,0.0,,0.0
WMN-03306,0,0.0,0.0,0,0.0,,0.0
WMN-03307,0,0.0,0.0,0,0.0,,0.0
WMN-03308,0,0.0,0.0,0,0.0,,0.0
WMN-03309,0,0.0,0.0,0,0.0,,0.0
WMN-03310,0,0.0,0.0,0,0.0,,0.0
WMN-03311,0,0.0,0.0,0,0.0,,0.0
WMN-03312,0,0.0,0.0,0,0.0,,0.0
WMN-03313,0,0.0,0.0,0,0.0,,0.0
WMN-03314,0,0.0,0.0,0,0.0,,0.0
WMN-03315,0,0.0,0.0,0,0.0,,0.0
WMN-03316,0,0.0,0.0,0,0.0,,0.0
WMN-03317,0,0.0,0.0,0,0.0,,0.0
WMN-03318,0,0.0,0.0,0,0.0,,0.0
WMN-03319,0,0.0,0.0,0,0.0,,0.0
WMN-03320,0,0.0,0.0,0,0.0,,0.0
WMN-03321,0,0.0,0.0,0,0.0,,0.0
WMN-03322,0,0.0,0.0,0,0.0,,0.0
WMN-03323,0,0.0,0.0,0,0.0,,0.0
WMN-03324,0,0.0,0.0,0,0.0,,0.0
WMN-03325,0,0.0,0.0,0,0.0,,0.0
WMN-03326,0,0.0,0.0,0,0.0,,0.0
WMN-03327,0,0.0,0.0,0,0.0,,0.0
WMN-03328,0,0.0,0.0,0,0.0,,0.0
WMN-03329,0,0.0,0.0,0,0.0,,0.0
WMN-03330,0,0.0,0.0,0,0.0,,0.0
WMN-03331,0,0.0,0.0,0,0.0,,0.0
WMN-03332,0,0.0,0.0,0,0.0,,0.0
WMN-03333,0,0.0,0.0,0,0.0,,0.0
WMN-03334,0,0.0,0.0,0,0.0,,0.0
WMN-03335,0,0.0,0.0,0,0.0,,0.0
WMN-03336,0,0.0,0.0,0,0.0,,0.0
WMN-03337,0,0.0,0.0,0,0.0,,0.0
WMN-03338,0,0.0,0.0,0,0.0,,0.0
WMN-03339,0,0.0,0.0,0,0.0,,0.0
WMN-03340,0,0.0,0.0,0,0.0,,0.0
WMN-03341,0,0.0,0.0,0,0.0,,0.0
WMN-03342,0,0.0,0.0,0,0.0,,0.0
WMN-03343,0,0.0,0.0,0,0.0,,0.0
WMN-03344,0,0.0,0.0,0,0.0,,0.0
WMN-03345,0,0.0,0.0,0,0.0,,0.0
WMN-03346,0,0.0,0.0,0,0.0,,0.0
WMN-03347,0,0.0,0.0,0,0.0,,0.0
