asset_id,timestamp,scenario_id,failure_type,work_order_type,raised_at,cost_usd,work_order_id,material_as_recorded,timestamp_quality
DFR-01478,2025-06-15 00:00:00,,,routine,2025-06-15 00:00:00,341.04,WO-0005225,Wood Pole,as_occurred
WMN-02815,2025-06-16 00:00:00,,,routine,2025-06-16 00:00:00,422.79,WO-0005226,cast_iron,as_occurred
WMN-03369,2025-06-17 00:00:00,,,inspection,2025-06-17 00:00:00,867.08,WO-0005227,pvc,as_occurred
PMP-02286,2025-06-17 00:00:00,,,vegetation,2025-06-17 00:00:00,1406.23,WO-0005228,standard,as_occurred
DFR-01493,2025-06-17 00:00:00,,,routine,2025-06-17 00:00:00,2438.32,WO-0005229,timber,as_occurred
WMN-02971,2025-06-17 00:00:00,,,routine,2025-06-17 00:00:00,703.25,WO-0005230,asbestos_cement,as_occurred
TLS-01248,2025-06-18 00:00:00,HURR-20250618-044,physical,corrective,2025-06-18 00:00:00,1602.81,WO-0005231,steel_monopole,as_occurred
TLS-00552,2025-06-18 00:00:00,,,inspection,2025-06-18 00:00:00,1924.83,WO-0005232,steel_lattice,as_occurred
WMN-02747,2025-06-18 00:00:00,HURR-20250618-044,physical,corrective,2025-06-18 00:00:00,2553.4,WO-0005233,A/C,as_occurred
TLS-00818,2025-06-18 00:00:00,,,routine,2025-06-18 00:00:00,721.94,WO-0005234,steel_lattice,as_occurred
WMN-03328,2025-06-18 06:00:00,HURR-20250618-044,physical,corrective,2025-06-18 06:00:00,1038.69,WO-0005235,cast_iron,as_occurred
WMN-03299,2025-06-18 12:00:00,HURR-20250618-044,physical,corrective,2025-06-18 12:00:00,1600.76,WO-0005236,C.I.,as_occurred
WMN-02776,2025-06-18 12:00:00,HURR-20250618-044,physical,corrective,2025-06-18 12:00:00,5781.03,WO-0005237,asbestos_cement,as_occurred
WMN-02701,2025-06-18 12:00:00,HURR-20250618-044,physical,corrective,2025-06-18 12:00:00,10062.49,WO-0005238,cast_iron,as_occurred
WMN-03454,2025-06-18 18:00:00,HURR-20250618-044,physical,corrective,2025-06-18 18:00:00,3561.25,WO-0005239,CAST IRON,as_occurred
DSS-00168,2025-06-19 00:00:00,HURR-20250618-044,physical,corrective,2025-06-19 00:00:00,5694.5,WO-0005240,standard,as_occurred
WTP-02224,2025-06-19 00:00:00,,,inspection,2025-06-19 00:00:00,464.61,WO-0005241,standard,as_occurred
DFR-01820,2025-06-19 00:00:00,,,inspection,2025-06-19 00:00:00,1604.23,WO-0005242,WOOD POLE,as_occurred
TLS-00619,2025-06-19 00:00:00,,,routine,2025-06-19 00:00:00,297.92,WO-0005243,steel_lattice,as_occurred
DFR-01567,2025-06-19 00:00:00,,,routine,2025-06-19 00:00:00,1541.26,WO-0005244,wood_pole,as_occurred
DSS-00130,2025-06-19 00:00:00,,,routine,2025-06-19 00:00:00,859.17,WO-0005245,standard,as_occurred
PMP-02261,2025-06-19 00:00:00,HURR-20250618-044,functional_power_loss,corrective,2025-06-19 00:00:00,5042.3,WO-0005246,standard,as_occurred
TLS-00674,2025-06-19 00:00:00,,,inspection,2025-06-19 00:00:00,325.08,WO-0005247,steel_lattice,as_occurred
WMN-03107,2025-06-19 06:00:00,HURR-20250618-044,physical,corrective,2025-06-19 06:00:00,1770.92,WO-0005248,cast_iron,as_occurred
WMN-03102,2025-06-19 06:00:00,HURR-20250618-044,physical,corrective,2025-06-19 06:00:00,5970.34,WO-0005249,cast_iron,as_occurred
WMN-03150,2025-06-19 06:00:00,HURR-20250618-044,physical,corrective,2025-06-19 06:00:00,1630.45,WO-0005250,asbestos_cement,as_occurred
DSS-00118,2025-06-19 06:00:00,HURR-20250618-044,physical,corrective,2025-06-19 06:00:00,17076.13,WO-0005251,standard,as_occurred
WMN-02775,2025-06-19 06:00:00,HURR-20250618-044,physical,corrective,2025-06-19 06:00:00,652.51,WO-0005252,AC,as_occurred
WMN-02945,2025-06-19 06:00:00,HURR-20250618-044,physical,corrective,2025-06-19 06:00:00,9758.2,WO-0005253,cast-iron,as_occurred
WMN-02815,2025-06-19 06:00:00,HURR-20250618-044,physical,corrective,2025-06-19 06:00:00,14798.78,WO-0005254,cast-iron,as_occurred
PMP-02311,2025-06-19 06:00:00,HURR-20250618-044,functional_power_loss,corrective,2025-06-19 06:00:00,25335.75,WO-0005255,standard,as_occurred
DFR-01952,2025-06-19 06:00:00,INLA-20250619-052,physical,corrective,2025-06-19 06:00:00,5578.33,WO-0005256,wood_pole,as_occurred
INT-03484,2025-06-19 12:00:00,HURR-20250618-044,physical,corrective,2025-06-19 12:00:00,9722.46,WO-0005257,standard,as_occurred
WMN-02840,2025-06-19 12:00:00,INLA-20250619-052,physical,corrective,2025-06-19 12:00:00,2915.52,WO-0005258,cast_iron,as_occurred
LEGACY-099490,2025-06-19 12:00:00,HURR-20250618-044,physical,corrective,2025-06-19 12:00:00,6231.87,WO-0005259,,as_occurred
DFR-01545,2025-06-19 12:00:00,INLA-20250619-052,physical,corrective,2025-06-22 12:00:00,2459.32,WO-0005260,wood_pole,reported_late
TLS-00628,2025-06-19 12:00:00,HURR-20250618-044,physical,corrective,2025-06-19 12:00:00,5378.99,WO-0005261,steel_lattice,as_occurred
TLS-00764,2025-06-19 12:00:00,HURR-20250618-044,physical,corrective,2025-06-19 12:00:00,5656.65,WO-0005262,steel_lattice,as_occurred
WMN-03378,2025-06-19 12:00:00,HURR-20250618-044,physical,corrective,2025-06-19 12:00:00,9638.97,WO-0005263,C.I.,as_occurred
TLS-01288,2025-06-19 12:00:00,HURR-20250618-044,physical,corrective,2025-06-19 12:00:00,13197.94,WO-0005264,steel_lattice,as_occurred
WMN-03451,2025-06-19 12:00:00,HURR-20250618-044,physical,corrective,2025-06-19 12:00:00,18457.52,WO-0005265,cast_iron,as_occurred
TLS-00415,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,1531.54,WO-0005266,steel_monopole,as_occurred
TLS-00484,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,10505.15,WO-0005267,steel_lattice,as_occurred
DFR-01986,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,4037.88,WO-0005268,composite_pole,as_occurred
DFR-01796,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,3189.81,WO-0005269,wood_pole,as_occurred
TLS-00503,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,2424.71,WO-0005270,steel_lattice,as_occurred
DFR-01990,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,10032.7,WO-0005271,WOOD POLE,as_occurred
DFR-01950,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,446.52,WO-0005272,wood_pole,as_occurred
DFR-01859,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,2861.19,WO-0005273,wood_pole,as_occurred
TLS-00508,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,1658.04,WO-0005274,steel_lattice,as_occurred
TLS-00589,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,842.94,WO-0005275,concrete,as_occurred
DFR-01834,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,643.12,WO-0005276,Wood Pole,as_occurred
TLS-01215,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,7528.81,WO-0005277,concrete,as_occurred
LEGACY-018040,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,16438.0,WO-0005278,,as_occurred
DFR-01317,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,2539.83,WO-0005279,wood_pole,as_occurred
PMP-02352,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-22 18:00:00,4091.17,WO-0005280,standard,reported_late
DFR-01830,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,5173.62,WO-0005281,Wood,as_occurred
LEGACY-018569,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,2651.37,WO-0005282,,as_occurred
TLS-00844,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,4408.84,WO-0005283,steel_monopole,as_occurred
DFR-01641,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,3301.32,WO-0005284,Wood Pole,as_occurred
WMN-03173,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,11277.46,WO-0005285,Ductile Iron,as_occurred
PMP-02379,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,11006.15,WO-0005286,standard,as_occurred
DFR-01642,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,1592.84,WO-0005287,wood_pole,as_occurred
PMP-02313,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,3362.08,WO-0005288,standard,as_occurred
RCL-02204,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,3073.68,WO-0005289,standard,as_occurred
DFR-01610,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,7634.4,WO-0005290,wood_pole,as_occurred
RCL-02149,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,3014.11,WO-0005291,standard,as_occurred
DFR-01671,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,3118.45,WO-0005292,Wood,as_occurred
DSS-00273,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,13210.3,WO-0005293,standard,as_occurred
RCL-02116,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,9432.95,WO-0005294,standard,as_occurred
DFR-01491,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,3664.54,WO-0005295,wood_pole,as_occurred
DFR-01392,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,3291.98,WO-0005296,wood_pole,as_occurred
RCL-02089,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,30866.76,WO-0005297,standard,as_occurred
RCL-02077,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,2736.29,WO-0005298,standard,as_occurred
LEGACY-033231,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,7863.59,WO-0005299,,as_occurred
TLS-00661,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,1869.94,WO-0005300,steel_lattice,as_occurred
DFR-01797,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,7896.64,WO-0005301,concrete_pole,as_occurred
TLS-00739,2025-06-19 18:00:00,HURR-20250618-044,physical,corrective,2025-06-19 18:00:00,2237.92,WO-0005302,steel_lattice,as_occurred
PMP-02363,2025-06-19 18:00:00,HURR-20250618-044,functional_power_loss,corrective,2025-06-19 18:00:00,1294.41,WO-0005303,standard,as_occurred
WMN-02776,2025-06-19 18:00:00,INLA-20250619-052,physical,corrective,2025-06-19 18:00:00,8759.96,WO-0005304,asbestos-cement,as_occurred
WMN-03322,2025-06-19 18:00:00,INLA-20250619-052,physical,corrective,2025-06-19 18:00:00,3334.88,WO-0005305,CI,as_occurred
TLS-00506,2025-06-19 18:00:00,INLA-20250619-052,physical,corrective,2025-06-19 18:00:00,5343.57,WO-0005306,concrete,as_occurred
DFR-01441,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,5939.01,WO-0005307,wood_pole,as_occurred
DFR-01901,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-23 00:00:00,4612.7,WO-0005308,wood_pole,reported_late
DFR-01672,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,10924.22,WO-0005309,Wood,as_occurred
DFR-01730,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,5735.34,WO-0005310,wood_pole,as_occurred
DFR-01439,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,6157.23,WO-0005311,wood_pole,as_occurred
DFR-01414,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,11140.66,WO-0005312,wood_pole,as_occurred
DFR-01537,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,3428.73,WO-0005313,wood_pole,as_occurred
DFR-01723,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,3615.16,WO-0005314,wood_pole,as_occurred
DFR-01501,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-23 00:00:00,7738.99,WO-0005315,wood_pole,reported_late
DFR-01476,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,3304.01,WO-0005316,wood_pole,as_occurred
DFR-01644,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,2024.23,WO-0005317,wood_pole,as_occurred
PMP-02268,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,10321.69,WO-0005318,standard,as_occurred
DFR-01593,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,6420.34,WO-0005319,wood_pole,as_occurred
DFR-01888,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,11585.39,WO-0005320,wood_pole,as_occurred
DFR-01557,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,12340.41,WO-0005321,Wood,as_occurred
DFR-01555,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-23 00:00:00,1310.69,WO-0005322,WOOD POLE,reported_late
DFR-01625,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,2169.7,WO-0005323,wood_pole,as_occurred
WMN-02700,2025-06-20 00:00:00,INLA-20250619-052,physical,corrective,2025-06-20 00:00:00,3142.72,WO-0005324,asbestos-cement,as_occurred
WMN-02908,2025-06-20 00:00:00,,,inspection,2025-06-20 00:00:00,568.14,WO-0005325,pvc,as_occurred
TLS-00542,2025-06-20 00:00:00,,,inspection,2025-06-20 00:00:00,1131.69,WO-0005326,steel_monopole,as_occurred
DFR-01675,2025-06-20 00:00:00,,,inspection,2025-06-20 00:00:00,409.35,WO-0005327,wood_pole,as_occurred
TLS-00912,2025-06-20 00:00:00,,,routine,2025-06-20 00:00:00,2363.4,WO-0005328,steel_lattice,as_occurred
DFR-01716,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,18927.88,WO-0005329,wood_pole,as_occurred
DFR-01581,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,4257.92,WO-0005330,Wood Pole,as_occurred
DFR-01866,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,2297.14,WO-0005331,Wood,as_occurred
DFR-01802,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,8461.6,WO-0005332,wood_pole,as_occurred
PMP-02416,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-23 00:00:00,2164.65,WO-0005333,standard,reported_late
DFR-01772,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,3204.26,WO-0005334,wood_pole,as_occurred
RCL-02174,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,4094.98,WO-0005335,standard,as_occurred
RCL-02024,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,5641.19,WO-0005336,standard,as_occurred
INT-03483,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-23 00:00:00,4069.43,WO-0005337,standard,reported_late
DFR-01932,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,5314.6,WO-0005338,wood_pole,as_occurred
DFR-01941,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,5791.98,WO-0005339,timber,as_occurred
DFR-01940,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,4154.52,WO-0005340,WOOD POLE,as_occurred
DFR-01939,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,1480.37,WO-0005341,wood_pole,as_occurred
TLS-01122,2025-06-20 00:00:00,,,routine,2025-06-20 00:00:00,561.81,WO-0005342,steel_lattice,as_occurred
LEGACY-096351,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,3491.6,WO-0005343,,as_occurred
DFR-01750,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,1381.64,WO-0005344,timber,as_occurred
DFR-01398,2025-06-20 00:00:00,,,inspection,2025-06-20 00:00:00,194.67,WO-0005345,underground,as_occurred
DFR-01931,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,1914.97,WO-0005346,wood_pole,as_occurred
DFR-01633,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,1593.56,WO-0005347,wood_pole,as_occurred
DFR-01728,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,7918.79,WO-0005348,timber,as_occurred
DFR-01814,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,2916.5,WO-0005349,timber,as_occurred
DSS-00114,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,5061.39,WO-0005350,standard,as_occurred
DFR-01926,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,9651.12,WO-0005351,wood_pole,as_occurred
DFR-01799,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,9435.63,WO-0005352,wood_pole,as_occurred
TLS-01108,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,2140.24,WO-0005353,steel_lattice,as_occurred
DFR-01319,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,2477.99,WO-0005354,Wood,as_occurred
DFR-01324,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,6410.22,WO-0005355,Wood Pole,as_occurred
DFR-01389,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,2168.93,WO-0005356,wood_pole,as_occurred
DFR-01808,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,997.8,WO-0005357,Wood,as_occurred
DFR-01855,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,3978.17,WO-0005358,wood_pole,as_occurred
DFR-01438,2025-06-20 00:00:00,HURR-20250618-044,physical,corrective,2025-06-20 00:00:00,13427.91,WO-0005359,WOOD POLE,as_occurred
PMP-02368,2025-06-20 06:00:00,HURR-20250618-044,physical,corrective,2025-06-20 06:00:00,2232.35,WO-0005360,standard,as_occurred
WMN-03452,2025-06-20 06:00:00,INLA-20250619-052,physical,corrective,2025-06-20 06:00:00,6000.91,WO-0005361,ductile_iron,as_occurred
WMN-03154,2025-06-20 06:00:00,INLA-20250619-052,physical,corrective,2025-06-20 06:00:00,4051.32,WO-0005362,cast_iron,as_occurred
WMN-02795,2025-06-20 18:00:00,HURR-20250618-044,physical,corrective,2025-06-20 18:00:00,2053.23,WO-0005363,pvc,as_occurred
PMP-02504,2025-06-20 18:00:00,HURR-20250618-044,physical,corrective,2025-06-20 18:00:00,801.72,WO-0005364,standard,as_occurred
PMP-02290,2025-06-20 18:00:00,HURR-20250618-044,physical,corrective,2025-06-20 18:00:00,6894.41,WO-0005365,standard,as_occurred
PMP-02380,2025-06-20 18:00:00,HURR-20250618-044,physical,corrective,2025-06-20 18:00:00,3475.01,WO-0005366,standard,as_occurred
PMP-02486,2025-06-20 18:00:00,HURR-20250618-044,physical,corrective,2025-06-20 18:00:00,3443.04,WO-0005367,standard,as_occurred
TLS-00875,2025-06-21 00:00:00,,,routine,2025-06-21 00:00:00,5719.37,WO-0005368,concrete,as_occurred
TLS-01133,2025-06-21 00:00:00,,,routine,2025-06-21 00:00:00,2538.55,WO-0005369,steel_lattice,as_occurred
DFR-01814,2025-06-21 00:00:00,BASE-20250621-068,physical,corrective,2025-06-21 00:00:00,3101.89,WO-0005370,wood_pole,as_occurred
WMN-03203,2025-06-21 00:00:00,,,inspection,2025-06-21 00:00:00,612.74,WO-0005371,A/C,as_occurred
WMN-03222,2025-06-21 00:00:00,,,routine,2025-06-21 00:00:00,1201.5,WO-0005372,pvc,as_occurred
DFR-01728,2025-06-21 06:00:00,BASE-20250621-068,physical,corrective,2025-06-21 06:00:00,6028.64,WO-0005373,WOOD POLE,as_occurred
WMN-03312,2025-06-21 06:00:00,BASE-20250621-068,physical,corrective,2025-06-21 06:00:00,6992.73,WO-0005374,cast-iron,as_occurred
WMN-03154,2025-06-21 06:00:00,BASE-20250621-068,physical,corrective,2025-06-21 06:00:00,10786.33,WO-0005375,cast_iron,as_occurred
WMN-03322,2025-06-21 12:00:00,BASE-20250621-068,physical,corrective,2025-06-21 12:00:00,3915.75,WO-0005376,cast_iron,as_occurred
WMN-02920,2025-06-21 18:00:00,BASE-20250621-068,physical,corrective,2025-06-21 18:00:00,3609.57,WO-0005377,CI,as_occurred
TLS-00780,2025-06-22 00:00:00,,,routine,2025-06-22 00:00:00,1213.64,WO-0005378,steel_lattice,as_occurred
WMN-03299,2025-06-22 00:00:00,,,vegetation,2025-06-22 00:00:00,494.51,WO-0005379,cast_iron,as_occurred
INT-03485,2025-06-22 00:00:00,,,vegetation,2025-06-22 00:00:00,891.23,WO-0005380,standard,as_occurred
WMN-03099,2025-06-23 00:00:00,,,inspection,2025-06-23 00:00:00,63.17,WO-0005381,CI,as_occurred
LEGACY-055766,2025-06-23 00:00:00,,,inspection,2025-06-23 00:00:00,434.41,WO-0005382,,as_occurred
PMP-02240,2025-06-23 00:00:00,,,inspection,2025-06-23 00:00:00,177.77,WO-0005383,standard,as_occurred
WMN-03229,2025-06-23 00:00:00,,,routine,2025-06-23 00:00:00,942.75,WO-0005384,Poly Vinyl Chloride,as_occurred
TLS-00668,2025-06-23 00:00:00,,,inspection,2025-06-23 00:00:00,496.81,WO-0005385,steel_lattice,as_occurred
WMN-02724,2025-06-23 00:00:00,,,routine,2025-06-23 00:00:00,362.22,WO-0005386,ductile_iron,as_occurred
TLS-00710,2025-06-24 00:00:00,,,vegetation,2025-06-24 00:00:00,1414.79,WO-0005387,concrete,as_occurred
DFR-01756,2025-06-24 00:00:00,,,inspection,2025-06-24 00:00:00,1430.88,WO-0005388,wood_pole,as_occurred
WMN-03101,2025-06-24 00:00:00,,,inspection,2025-06-24 00:00:00,573.77,WO-0005389,CAST IRON,as_occurred
WMN-03054,2025-06-24 00:00:00,,,vegetation,2025-06-24 00:00:00,823.1,WO-0005390,cast_iron,as_occurred
TSS-00029,2025-06-24 00:00:00,,,vegetation,2025-06-24 00:00:00,859.38,WO-0005391,standard,as_occurred
WMN-03266,2025-06-25 00:00:00,,,routine,2025-06-25 00:00:00,477.4,WO-0005392,Ductile Iron,as_occurred
DFR-01758,2025-06-25 00:00:00,,,vegetation,2025-06-25 00:00:00,603.73,WO-0005393,Wood,as_occurred
DFR-01542,2025-06-25 00:00:00,,,vegetation,2025-06-25 00:00:00,540.86,WO-0005394,wood_pole,as_occurred
TLS-01287,2025-06-25 00:00:00,,,routine,2025-06-25 00:00:00,1270.64,WO-0005395,steel_lattice,as_occurred
TLS-00491,2025-06-25 00:00:00,,,routine,2025-06-25 00:00:00,945.28,WO-0005396,concrete,as_occurred
WMN-03445,2025-06-26 00:00:00,BASE-20250626-070,physical,corrective,2025-06-26 00:00:00,3050.9,WO-0005397,cast_iron,as_occurred
TLS-01187,2025-06-26 00:00:00,,,routine,2025-06-26 00:00:00,699.92,WO-0005398,steel_monopole,as_occurred
TLS-00691,2025-06-26 00:00:00,,,vegetation,2025-06-26 00:00:00,302.43,WO-0005399,steel_lattice,as_occurred
TLS-00824,2025-06-26 00:00:00,,,inspection,2025-06-26 00:00:00,582.04,WO-0005400,concrete,as_occurred
WMN-03458,2025-06-26 00:00:00,,,inspection,2025-06-26 00:00:00,147.19,WO-0005401,cast_iron,as_occurred
