asset_class,lat,lon,lat_end,lon_end,length_km,install_year,design_life_years,material,_material_fragility,condition_score,criticality_tier,elevation_m,dist_to_coast_km,vegetation_density,drainage_quality,drought_susceptibility,_soil_corrosivity_true,_customer_density,zone_id,asset_id,network,site_elevation_m,flood_defence_m,has_backup_generation,backup_runtime_hours,diameter_mm,rating_mva,summer_load_factor,pump_rated_kw,last_inspected_year,customers_served,population_served_water,critical_facilities
distribution_feeder,30.76246073106627,-84.39203963212444,30.736938020157545,-84.39976378245711,2.927,2000,45,wood_pole,1.4,61.7,3,16.23,77.51,0.17,0.536,0.406,0.323,0.7224,7,DFR-01706,electric,3.26,0.0,False,0,,,,,2022,12841.0,0.0,0
distribution_feeder,31.229988146983104,-84.27506114595013,31.26577327039003,-84.2798088202324,3.998,1986,45,wood_pole,1.4,20.2,3,33.27,130.8,0.656,0.735,0.543,0.437,0.1353,7,DFR-01707,electric,1.99,0.0,False,0,,,,,2025,977.0,0.0,0
distribution_feeder,32.31752526688395,-84.53081615809414,32.32947787898947,-84.53303633968626,1.343,1975,45,concrete_pole,0.9,34.4,3,66.85,248.81,0.69,0.614,0.742,0.392,0.3771,4,DFR-01708,electric,2.19,0.0,False,0,,,,,2023,3668.0,0.0,0
distribution_feeder,32.665028699453444,-84.08543068772791,32.653426324234616,-84.12793234606208,4.175,2008,45,composite_pole,0.85,82.4,3,84.09,292.76,0.741,0.695,1.0,0.67,0.0958,4,DFR-01709,electric,1.91,0.0,False,0,,,,,2025,1084.0,0.0,0
distribution_feeder,32.1894764326045,-81.5,32.18896742188593,-81.49553746596825,0.423,1969,45,wood_pole,1.4,2.0,3,55.17,233.06,0.927,0.573,0.884,0.68,0.2344,5,DFR-01710,electric,2.43,0.0,False,0,,,,,2019,2994.0,0.0,0
distribution_feeder,30.990226603484405,-84.35918411177711,31.008363890205842,-84.35447723943376,2.062,1988,45,wood_pole,1.4,46.9,3,27.5,103.16,0.381,0.641,0.547,0.456,0.6363,7,DFR-01711,electric,3.06,0.0,False,0,,,,,2025,8083.0,0.0,0
distribution_feeder,32.85054101060417,-81.92188779449664,32.86043355535556,-81.95247433048635,3.056,2001,45,wood_pole,1.4,62.2,3,84.06,315.15,0.63,0.598,1.0,0.637,0.5462,5,DFR-01712,electric,4.35,0.0,False,0,,,,,2025,9692.0,0.0,1
distribution_feeder,32.42701795644925,-81.78177407228031,32.40873178474239,-81.78858883532658,2.128,2003,45,composite_pole,0.85,83.6,3,61.1,265.24,0.419,0.345,1.0,0.847,0.851,5,DFR-01713,electric,1.35,0.0,False,0,,,,,2013,15813.0,0.0,1
distribution_feeder,30.737012927331257,-84.32999261756191,30.72945094057366,-84.38811052414435,5.608,2004,45,wood_pole,1.4,56.5,2,20.73,75.39,0.245,0.359,0.342,0.267,0.7958,7,DFR-01714,electric,3.62,0.0,False,0,,,,,2023,14920.0,0.0,2
distribution_feeder,32.17107708767859,-84.40021181665445,32.1583320306461,-84.40699232406013,1.552,2000,45,composite_pole,0.85,73.7,3,64.23,233.78,0.684,0.551,0.823,0.499,0.2052,4,DFR-01715,electric,1.52,0.0,False,0,,,,,2022,2111.0,0.0,0
distribution_feeder,32.34089409400384,-84.31070942518076,32.344347130638724,-84.29877244533655,1.183,1982,45,wood_pole,1.4,15.0,2,67.85,253.66,0.917,0.623,0.922,0.534,0.2516,4,DFR-01716,electric,5.07,1.41,False,0,,,,,2025,3453.0,0.0,0
distribution_feeder,31.86546392900951,-84.64122877894864,31.861450112470223,-84.652638563966,1.164,1985,45,wood_pole,1.4,22.9,3,51.79,197.9,0.807,0.682,0.744,0.46,0.1901,4,DFR-01717,electric,2.27,0.0,False,0,,,,,2025,3470.0,0.0,0
distribution_feeder,32.10869260972805,-84.44783566362297,32.14593132978211,-84.45875283412114,4.259,2020,45,wood_pole,1.4,81.3,3,62.56,226.37,0.714,0.703,0.797,0.357,0.2354,4,DFR-01718,electric,1.37,0.0,False,0,,,,,2021,2126.0,0.0,0
distribution_feeder,31.295272808146514,-85.58425293717167,31.277074069882463,-85.5918318506555,2.144,1981,45,wood_pole,1.4,12.0,3,33.76,141.08,0.646,0.544,0.588,0.314,0.3531,0,DFR-01719,electric,0.79,0.0,False,0,,,,,2025,4720.0,0.0,1
distribution_feeder,30.553418470917794,-84.46348280310275,30.519688136740744,-84.47372753920128,3.87,1974,45,wood_pole,1.4,17.8,3,11.21,53.58,0.269,0.716,0.353,0.301,0.1772,7,DFR-01720,electric,0.97,0.0,False,0,,,,,2021,2744.0,0.0,1
distribution_feeder,31.61361441162382,-85.82400718496035,31.61563702562937,-85.83274200633663,0.856,1991,45,concrete_pole,0.9,50.0,3,51.31,181.01,0.864,0.775,0.755,0.514,0.0887,0,DFR-01721,electric,1.24,0.0,False,0,,,,,2023,1233.0,0.0,1
distribution_feeder,32.11573836743984,-85.62340257088663,32.10479300190675,-85.59738099593288,2.731,1976,45,wood_pole,1.4,13.4,3,60.57,232.85,0.97,0.822,0.908,0.584,0.0824,0,DFR-01722,electric,3.47,0.0,False,0,,,,,2023,1223.0,0.0,0
distribution_feeder,32.64151295433526,-84.35230670016405,32.64610633716085,-84.35429318488254,0.543,2004,45,wood_pole,1.4,53.2,3,81.11,286.53,0.695,0.53,0.991,0.55,0.3889,4,DFR-01723,electric,1.38,0.0,False,0,,,,,2019,6028.0,0.0,0
distribution_feeder,30.995094798491706,-84.11995932763469,31.0001279172066,-84.10782221752407,1.283,1988,45,wood_pole,1.4,38.8,3,25.96,106.88,0.435,0.449,0.485,0.423,0.441,7,DFR-01724,electric,2.34,0.0,False,0,,,,,2024,7272.0,0.0,0
distribution_feeder,32.27669554098931,-82.1223750642576,32.24070672869211,-82.09679756795434,4.66,2011,45,wood_pole,1.4,74.2,2,63.04,255.34,0.832,0.615,1.0,0.912,0.1352,3,DFR-01725,electric,3.47,0.0,False,0,,,,,2026,2199.0,0.0,0
distribution_feeder,30.79039621083065,-84.10900656636493,30.79020505414005,-84.11943016186005,0.994,1993,45,composite_pole,0.85,57.5,3,16.28,84.32,0.305,0.508,0.431,0.427,0.6078,7,DFR-01726,electric,0.68,0.77,False,0,,,,,2022,7535.0,0.0,1
distribution_feeder,31.298900151707926,-84.43635811131186,31.31875131408084,-84.4054616972425,3.666,1985,45,wood_pole,1.4,34.0,3,28.71,136.59,0.678,0.561,0.612,0.491,0.124,7,DFR-01727,electric,0.52,0.0,False,0,,,,,2023,1459.0,0.0,0
distribution_feeder,32.43370489612931,-84.09880452850699,32.42319258054396,-84.10630623927406,1.362,1929,45,wood_pole,1.4,2.0,2,74.99,266.88,0.723,0.644,0.968,0.592,0.1043,4,DFR-01728,electric,2.31,0.0,False,0,,,,,2024,1411.0,0.0,1
distribution_feeder,31.86577980064228,-85.55174426719182,31.857113090741176,-85.56096482843172,1.297,2010,45,wood_pole,1.4,53.2,3,52.0,203.84,0.817,0.831,0.735,0.585,0.1051,0,DFR-01729,electric,2.47,0.0,False,0,,,,,2022,1905.0,0.0,1
distribution_feeder,32.24495577510503,-84.27408570595064,32.26075129118755,-84.27831836293687,1.798,1974,45,wood_pole,1.4,9.6,3,64.86,243.47,0.884,0.563,0.879,0.447,0.1521,4,DFR-01730,electric,5.31,0.0,False,0,,,,,2025,1393.0,0.0,0
distribution_feeder,32.29336936435894,-84.55614784128433,32.317181613977915,-84.56217705278334,2.703,1961,45,wood_pole,1.4,2.0,3,62.8,245.94,0.773,0.66,0.945,0.418,0.3207,4,DFR-01731,electric,0.89,0.0,False,0,,,,,2022,2608.0,0.0,1
distribution_feeder,32.12789629307127,-81.5,32.11432522213051,-81.49749590243837,1.525,1987,45,wood_pole,1.4,31.4,3,49.11,226.22,0.822,0.785,0.851,0.732,0.1785,3,DFR-01732,electric,1.42,0.0,False,0,,,,,2025,1393.0,0.0,1
distribution_feeder,31.11932889636185,-85.06849468323682,31.116238518843403,-85.06697349099122,0.372,1971,45,underground,0.25,65.7,3,26.7,115.2,0.409,0.567,0.555,0.363,0.1007,0,DFR-01733,electric,2.19,0.0,False,0,,,,,2022,1441.0,0.0,0
distribution_feeder,32.99867966871725,-84.80353456264295,33.03804621678136,-84.77791701642278,4.978,1974,45,composite_pole,0.85,38.4,3,91.8,323.15,0.946,0.751,1.0,0.442,0.0833,4,DFR-01734,electric,0.65,0.0,False,0,,,,,2024,1027.0,0.0,0
distribution_feeder,30.870412512263414,-84.64123421750024,30.872355930992676,-84.61728226794547,2.292,1988,45,composite_pole,0.85,47.0,3,19.66,87.45,0.495,0.51,0.37,0.308,0.3695,7,DFR-01735,electric,1.35,0.0,False,0,,,,,2023,2650.0,0.0,1
distribution_feeder,30.781642149531205,-84.99876786910818,30.776502253875268,-84.99891064949018,0.571,2008,45,wood_pole,1.4,56.9,3,15.08,77.36,0.379,0.675,0.307,0.144,0.0949,9,DFR-01736,electric,2.36,1.64,False,0,,,,,2024,861.0,0.0,0
distribution_feeder,31.80017888865778,-84.92330680678553,31.806141589356756,-84.93197557413137,1.052,1981,45,wood_pole,1.4,54.4,3,45.59,190.18,0.86,0.563,0.677,0.429,0.0967,0,DFR-01737,electric,3.06,0.0,False,0,,,,,2024,1625.0,0.0,0
distribution_feeder,31.66272221641387,-85.50761088676902,31.66737224778536,-85.48164322603259,2.507,1992,45,wood_pole,1.4,58.7,3,47.0,180.56,0.827,0.713,0.681,0.56,0.1909,0,DFR-01738,electric,1.57,0.0,False,0,,,,,2023,3143.0,0.0,1
distribution_feeder,32.67379363888225,-84.16518875596202,32.67965000917822,-84.17729928975227,1.305,2007,45,wood_pole,1.4,75.7,3,80.04,292.56,0.843,0.667,1.0,0.675,0.1248,4,DFR-01739,electric,2.91,0.0,False,0,,,,,2022,1299.0,0.0,0
distribution_feeder,32.981114058595104,-81.69482398765771,32.99159328672007,-81.66129805428906,3.331,1971,45,underground,0.25,63.0,3,90.43,324.92,0.748,0.628,1.0,0.557,0.1436,5,DFR-01740,electric,1.92,0.0,False,0,,,,,2024,1698.0,0.0,0
distribution_feeder,31.94595909971844,-84.26308567197881,31.96193677811445,-84.25816322456093,1.833,1983,45,composite_pole,0.85,69.3,3,56.48,210.43,0.742,0.615,0.792,0.475,0.1837,4,DFR-01741,electric,5.64,0.0,False,0,,,,,2024,2728.0,0.0,0
distribution_feeder,30.771116749375974,-84.35171519706144,30.781202332732676,-84.36347889339095,1.585,1980,45,wood_pole,1.4,26.5,3,20.26,78.92,0.149,0.394,0.38,0.346,0.8393,7,DFR-01742,electric,5.79,0.0,False,0,,,,,2025,7501.0,0.0,0
distribution_feeder,32.12297720378084,-81.93470639178253,32.12974092184238,-81.94484450199494,1.213,2014,45,wood_pole,1.4,72.6,3,55.52,234.65,0.807,0.676,0.907,0.907,0.2401,3,DFR-01743,electric,0.94,0.0,False,0,,,,,2025,2232.0,0.0,0
distribution_feeder,32.80736986977033,-82.05574705401516,32.79737231456596,-82.0801457052527,2.532,1987,45,composite_pole,0.85,55.7,2,82.64,313.0,0.749,0.669,1.0,0.754,0.4938,5,DFR-01744,electric,2.32,0.0,False,0,,,,,2023,6645.0,0.0,0
distribution_feeder,30.564379961338915,-84.04186539435462,30.514946055424875,-84.04227386923958,5.487,2020,45,wood_pole,1.4,80.7,3,15.09,60.26,0.385,0.69,0.342,0.402,0.1593,7,DFR-01745,electric,4.03,0.0,False,0,,,,,2026,1645.0,0.0,0
distribution_feeder,30.999722626698585,-84.23322844860257,31.008109779191688,-84.25196957940625,2.012,2009,45,composite_pole,0.85,94.1,2,24.24,105.79,0.485,0.513,0.575,0.461,0.6201,7,DFR-01746,electric,1.0,0.0,False,0,,,,,2025,4376.0,0.0,2
distribution_feeder,32.23748517292157,-81.80462187210436,32.22741981325537,-81.77273593573035,3.195,2025,45,wood_pole,1.4,95.1,3,55.88,244.68,0.352,0.474,0.95,0.844,0.7028,3,DFR-01747,electric,8.55,0.0,False,0,,,,,2023,12922.0,0.0,1
distribution_feeder,30.66867768144108,-83.57251695104333,30.662937594497702,-83.56393203797064,1.038,1992,45,wood_pole,1.4,56.3,2,21.72,79.15,0.484,0.632,0.405,0.429,0.0821,7,DFR-01748,electric,2.04,0.0,False,0,,,,,2026,1255.0,0.0,0
distribution_feeder,30.992414239355984,-84.56703912657244,30.983184300155596,-84.58561874715052,2.043,1976,45,wood_pole,1.4,23.5,3,23.55,101.45,0.285,0.471,0.44,0.393,0.4896,7,DFR-01749,electric,2.24,0.0,False,0,,,,,2020,6905.0,0.0,0
distribution_feeder,32.27295624346366,-84.53749734513214,32.23073669794276,-84.53783621084585,4.686,1982,45,wood_pole,1.4,13.5,1,64.72,243.81,0.93,0.765,1.0,0.349,0.2951,4,DFR-01750,electric,2.54,0.0,False,0,,,,,2019,3192.0,0.0,0
distribution_feeder,32.16737383483409,-81.76678835046457,32.1173037247179,-81.84133418251706,8.942,1975,45,composite_pole,0.85,41.9,2,51.79,236.1,0.678,0.42,0.808,0.806,0.5204,3,DFR-01751,electric,1.16,0.0,False,0,,,,,2022,7132.0,0.0,1
distribution_feeder,31.031753611266623,-84.38105660051622,31.030703981341098,-84.40735972290808,2.505,2001,45,wood_pole,1.4,71.6,3,25.09,107.52,0.455,0.674,0.46,0.392,0.5031,7,DFR-01752,electric,1.32,0.0,False,0,,,,,2023,3368.0,0.0,0
distribution_feeder,31.612014790764782,-85.57782011797006,31.580333852734757,-85.57881549994755,3.518,1987,45,wood_pole,1.4,21.5,3,46.36,176.12,0.751,0.678,0.794,0.523,0.1644,0,DFR-01753,electric,3.87,0.0,False,0,,,,,2025,1988.0,0.0,1
distribution_feeder,31.447353712253832,-85.73067127596174,31.450402444770813,-85.72058765685954,1.013,1994,45,wood_pole,1.4,44.4,3,44.4,160.69,0.753,0.796,0.654,0.44,0.156,0,DFR-01754,electric,0.39,0.0,False,0,,,,,2023,1734.0,0.0,0
distribution_feeder,31.90650760312917,-84.554105647715,31.908122242736642,-84.48825516187863,6.208,2012,45,concrete_pole,0.9,83.1,2,50.52,203.01,0.765,0.758,0.866,0.461,0.2689,4,DFR-01755,electric,1.11,2.15,False,0,,,,,2022,3413.0,0.0,0
distribution_feeder,32.346254333042445,-81.5,32.36477175271624,-81.49261690742667,2.169,2002,45,wood_pole,1.4,46.7,2,53.13,250.46,0.688,0.74,0.994,0.676,0.3319,5,DFR-01756,electric,2.95,1.2,False,0,,,,,2025,2496.0,0.0,0
distribution_feeder,32.48097048670139,-81.54811454052414,32.47663058020421,-81.52989558146432,1.773,1957,45,composite_pole,0.85,2.0,2,70.49,266.38,0.73,0.61,1.0,0.643,0.3585,5,DFR-01757,electric,1.14,0.0,False,0,,,,,2025,4261.0,0.0,1
distribution_feeder,31.91641785232054,-81.822052696228,31.906669973250636,-81.80636258681072,1.832,1975,45,wood_pole,1.4,2.7,3,43.32,209.4,0.827,0.561,0.833,0.888,0.1017,3,DFR-01758,electric,4.96,0.0,False,0,,,,,2023,1889.0,0.0,0
distribution_feeder,32.26566508808798,-82.02251443688623,32.25118296161156,-82.02665949272654,1.654,1983,45,wood_pole,1.4,32.3,2,54.23,252.23,0.72,0.657,0.968,0.945,0.2563,3,DFR-01759,electric,2.62,0.0,False,0,,,,,2024,3464.0,0.0,0
distribution_feeder,30.949951960039723,-84.27056332050392,30.935424261275177,-84.27114198539346,1.614,1988,45,wood_pole,1.4,29.3,3,23.69,99.77,0.283,0.333,0.437,0.43,0.8093,7,DFR-01760,electric,3.57,0.0,False,0,,,,,2025,9914.0,0.0,0
distribution_feeder,31.05632456509806,-85.27140437062869,31.048958833871488,-85.26021185747118,1.342,2005,45,wood_pole,1.4,66.0,2,24.11,109.97,0.673,0.776,0.514,0.304,0.1166,0,DFR-01761,electric,1.69,0.0,False,0,,,,,2020,1801.0,0.0,0
distribution_feeder,32.51205960461627,-81.5,32.481614186289946,-81.469416116399,4.429,1996,45,wood_pole,1.4,54.0,3,63.98,268.86,0.747,0.655,0.934,0.59,0.2339,5,DFR-01762,electric,3.02,0.0,False,0,,,,,2024,3270.0,0.0,0
distribution_feeder,32.501199525825584,-82.09678435782511,32.48178822796993,-82.06293323718371,3.832,1967,45,wood_pole,1.4,2.0,3,68.91,279.79,0.89,0.689,1.0,0.86,0.2353,5,DFR-01763,electric,1.87,0.0,False,0,,,,,2024,3716.0,0.0,0
distribution_feeder,31.026370248172164,-84.3562555263688,31.01415255228362,-84.3607059971158,1.421,1989,45,wood_pole,1.4,40.4,3,25.76,107.2,0.443,0.545,0.51,0.475,0.5331,7,DFR-01764,electric,2.18,0.0,False,0,,,,,2025,10618.0,0.0,0
distribution_feeder,32.48924120170388,-84.17988862037438,32.48789608112667,-84.19005021849203,0.963,1999,45,concrete_pole,0.9,69.7,2,79.74,271.86,0.861,0.763,1.0,0.613,0.1623,4,DFR-01765,electric,1.22,0.0,False,0,,,,,2023,2785.0,0.0,0
distribution_feeder,31.29952312110949,-85.31100005616223,31.29514285018405,-85.27294681598312,3.642,1972,45,wood_pole,1.4,2.0,3,30.98,137.43,0.62,0.569,0.657,0.386,0.2543,0,DFR-01766,electric,0.24,0.0,False,0,,,,,2025,1925.0,0.0,0
distribution_feeder,32.362668771342015,-84.42209902808011,32.362354569228806,-84.43275851821176,1.0,1965,45,wood_pole,1.4,2.0,3,68.54,254.82,0.707,0.685,0.922,0.511,0.4328,4,DFR-01767,electric,3.35,0.0,False,0,,,,,2026,3112.0,0.0,0
distribution_feeder,32.45007509149963,-81.74822412807904,32.437144882207505,-81.6842529838977,6.162,1993,45,wood_pole,1.4,41.9,2,66.27,267.09,0.547,0.422,0.871,0.657,0.811,5,DFR-01768,electric,2.38,0.0,False,0,,,,,2024,13785.0,0.0,3
distribution_feeder,30.753158835470877,-84.23531635464903,30.758870648044223,-84.21438770667731,2.095,1955,45,wood_pole,1.4,2.0,3,17.0,78.39,0.29,0.413,0.44,0.388,0.8643,7,DFR-01769,electric,2.7,0.0,False,0,,,,,2024,9028.0,0.0,0
distribution_feeder,32.20336400929656,-81.59251835351449,32.21877856294187,-81.58421778434474,1.88,1981,45,wood_pole,1.4,31.5,3,54.64,236.47,0.726,0.469,0.882,0.738,0.4261,3,DFR-01770,electric,1.12,0.0,False,0,,,,,2024,4875.0,0.0,0
distribution_feeder,31.15999015772197,-85.70828258679994,31.174139204575695,-85.68373462232076,2.811,1993,45,wood_pole,1.4,46.1,3,30.71,128.35,0.54,0.704,0.513,0.202,0.1752,0,DFR-01771,electric,2.82,0.0,False,0,,,,,2023,1848.0,0.0,1
distribution_feeder,32.71242225074849,-84.41596985189108,32.686269723844326,-84.41510132445877,2.904,1972,45,wood_pole,1.4,9.1,3,78.82,293.7,0.565,0.631,1.0,0.502,0.351,4,DFR-01772,electric,1.06,0.0,False,0,,,,,2023,4869.0,0.0,1
distribution_feeder,31.10530836933634,-84.43528513449314,31.117229434568014,-84.44258360618929,1.494,1982,45,wood_pole,1.4,33.6,3,28.39,115.12,0.546,0.621,0.532,0.518,0.3348,7,DFR-01773,electric,3.16,0.0,False,0,,,,,2025,4928.0,0.0,0
distribution_feeder,30.91412065711008,-84.34631021084746,30.90789442051154,-84.38225323915779,3.492,1988,45,concrete_pole,0.9,52.8,3,21.84,94.86,0.218,0.434,0.386,0.387,0.8503,7,DFR-01774,electric,2.44,0.0,False,0,,,,,2019,16762.0,0.0,3
distribution_feeder,32.37769868342946,-84.26876497685535,32.38189322872141,-84.25255103261456,1.59,1998,45,concrete_pole,0.9,51.8,1,73.3,258.27,0.681,0.69,0.929,0.575,0.2294,4,DFR-01775,electric,1.87,0.0,False,0,,,,,2023,3374.0,0.0,0
distribution_feeder,32.206093380773176,-81.82097576910077,32.214962891685815,-81.78257403144197,3.739,1972,45,wood_pole,1.4,13.2,3,55.25,241.53,0.593,0.642,0.845,0.941,0.5917,3,DFR-01776,electric,4.52,0.0,False,0,,,,,2023,10375.0,0.0,0
distribution_feeder,31.093221688186695,-84.22211598340265,31.09001631773844,-84.20203426785709,1.942,1977,45,wood_pole,1.4,19.5,1,31.69,116.32,0.413,0.644,0.541,0.414,0.3302,7,DFR-01777,electric,9.49,0.0,False,0,,,,,2023,5260.0,0.0,1
distribution_feeder,32.6238806218884,-81.84847207749972,32.624163093730836,-81.87133767453297,2.138,1998,45,composite_pole,0.85,70.5,3,72.39,288.48,0.612,0.566,1.0,0.713,0.5849,5,DFR-01778,electric,2.64,0.0,False,0,,,,,2024,6698.0,0.0,1
distribution_feeder,31.526014149884407,-85.4144628740223,31.537307866832464,-85.40760356760431,1.412,1967,45,wood_pole,1.4,2.0,3,39.64,163.95,0.603,0.503,0.744,0.374,0.302,0,DFR-01779,electric,3.49,0.0,False,0,,,,,2023,5710.0,0.0,0
distribution_feeder,31.498446457934598,-85.27899111398858,31.47655490810587,-85.28921050826442,2.615,1987,45,wood_pole,1.4,40.6,3,39.62,159.13,0.747,0.562,0.65,0.485,0.2935,0,DFR-01780,electric,1.08,0.0,False,0,,,,,2023,3642.0,0.0,0
distribution_feeder,32.25717487087295,-81.71933275718652,32.273927336311196,-81.73963671764092,2.663,1974,45,wood_pole,1.4,21.5,3,53.67,245.08,0.559,0.394,0.959,0.721,0.7823,3,DFR-01781,electric,3.04,0.0,False,0,,,,,2025,9148.0,0.0,1
distribution_feeder,30.602777712263578,-83.92462924457097,30.60415254620354,-83.89851760760695,2.499,2023,45,wood_pole,1.4,89.3,3,20.07,66.37,0.447,0.655,0.338,0.364,0.1122,7,DFR-01782,electric,0.65,2.32,False,0,,,,,2021,762.0,0.0,0
distribution_feeder,31.402129837628667,-85.40467676654157,31.408285717552456,-85.39756619665023,0.96,1980,45,wood_pole,1.4,12.7,3,36.68,150.06,0.626,0.691,0.807,0.442,0.3413,0,DFR-01783,electric,1.88,0.0,False,0,,,,,2023,5205.0,0.0,1
distribution_feeder,32.24384377643701,-81.80301301219575,32.24902314211534,-81.79171672249207,1.206,1986,45,composite_pole,0.85,55.3,1,54.16,245.35,0.515,0.426,0.888,0.821,0.722,3,DFR-01784,electric,0.49,0.0,False,0,,,,,2022,4916.0,0.0,0
distribution_feeder,31.675072404175573,-85.11423986501389,31.685663585121613,-85.1421528624239,2.887,2004,45,underground,0.25,78.6,3,43.83,177.19,0.697,0.598,0.722,0.511,0.2159,0,DFR-01785,electric,5.52,0.0,False,0,,,,,2018,3706.0,0.0,0
distribution_feeder,30.96248888767403,-84.53245057938078,30.974417027823602,-84.55165729835915,2.257,2013,45,composite_pole,0.85,89.7,3,21.11,98.39,0.347,0.403,0.393,0.378,0.5034,7,DFR-01786,electric,0.32,0.0,False,0,,,,,2025,6722.0,0.0,1
distribution_feeder,30.889665346054613,-84.38130256011374,30.90242713722893,-84.43891404548877,5.668,1985,45,composite_pole,0.85,58.8,2,19.32,91.75,0.251,0.44,0.391,0.346,0.8184,7,DFR-01787,electric,2.58,0.0,False,0,,,,,2023,14729.0,0.0,0
distribution_feeder,31.067881775154824,-84.02476669093184,31.040018479673595,-84.0654978293663,4.956,1998,45,underground,0.25,85.9,3,31.17,116.41,0.454,0.564,0.436,0.408,0.1802,7,DFR-01788,electric,1.78,0.0,False,0,,,,,2019,3233.0,0.0,0
distribution_feeder,31.846404495025062,-81.67966646701078,31.85758027804949,-81.69010558169013,1.584,1974,45,wood_pole,1.4,7.9,2,37.8,198.65,0.824,0.747,0.855,0.825,0.0876,3,DFR-01789,electric,2.44,0.0,False,0,,,,,2025,1567.0,0.0,0
distribution_feeder,30.977331451657278,-84.94400177530187,30.987417320053414,-85.02595229824581,7.879,1983,45,concrete_pole,0.9,55.9,3,19.38,98.89,0.418,0.806,0.565,0.356,0.1612,7,DFR-01790,electric,1.55,0.0,False,0,,,,,2022,2869.0,0.0,0
distribution_feeder,32.84261091402651,-81.99632168107746,32.88312170839841,-81.9680896705571,5.211,2025,45,composite_pole,0.85,96.3,3,81.87,315.76,0.663,0.452,1.0,0.575,0.5347,5,DFR-01791,electric,2.4,0.0,False,0,,,,,2023,8705.0,0.0,0
distribution_feeder,30.65533481907021,-84.104562364668,30.684301574644525,-84.10775189961758,3.23,1998,45,wood_pole,1.4,63.1,3,19.5,69.4,0.352,0.438,0.426,0.49,0.3628,7,DFR-01792,electric,0.45,0.0,False,0,,,,,2021,3923.0,0.0,2
distribution_feeder,32.23181210056476,-81.81689973125984,32.25016605974709,-81.80834128016294,2.19,1994,45,wood_pole,1.4,38.4,3,56.66,244.3,0.472,0.503,0.921,0.819,0.6696,3,DFR-01793,electric,3.58,0.0,False,0,,,,,2022,9575.0,0.0,2
distribution_feeder,31.15770246143673,-84.75093919587506,31.172234240593863,-84.76463795877287,2.072,1980,45,concrete_pole,0.9,43.0,3,26.46,118.9,0.618,0.729,0.467,0.347,0.3252,7,DFR-01794,electric,1.63,0.0,False,0,,,,,2022,4546.0,0.0,0
distribution_feeder,31.14855494493696,-84.70931023871371,31.15863585824049,-84.71772093238381,1.375,2002,45,composite_pole,0.85,71.2,3,29.69,118.01,0.597,0.411,0.587,0.378,0.3656,7,DFR-01795,electric,2.19,0.0,False,0,,,,,2023,6615.0,0.0,0
distribution_feeder,30.874031964067143,-83.87289249969633,30.87475044960679,-83.93229827882944,5.66,2018,45,wood_pole,1.4,82.8,1,28.98,97.31,0.357,0.479,0.352,0.377,0.1222,7,DFR-01796,electric,2.86,0.0,False,0,,,,,2023,2323.0,0.0,0
distribution_feeder,30.772032878173068,-83.97904317905018,30.801562134632622,-83.99567040897942,3.641,1969,45,concrete_pole,0.9,17.2,1,17.87,84.29,0.467,0.65,0.459,0.492,0.2414,7,DFR-01797,electric,1.46,0.0,False,0,,,,,2022,2967.0,0.0,0
distribution_feeder,33.0,-82.09019272034953,33.00243272313697,-82.0403090443095,4.652,1968,45,wood_pole,1.4,7.7,3,92.29,335.03,0.791,0.528,1.0,0.646,0.191,5,DFR-01798,electric,2.83,0.0,False,0,,,,,2024,1888.0,0.0,0
distribution_feeder,32.60133826364212,-84.3742537498405,32.63550452621482,-84.39426357209409,4.229,2002,45,wood_pole,1.4,50.5,3,79.02,281.82,0.623,0.581,1.0,0.505,0.4876,4,DFR-01799,electric,1.91,0.0,False,0,,,,,2021,8751.0,0.0,0
